맛집명|주소|영업시간|전화번호|평점|업종|대표사진주소|
바위커피|인천 중구 운중로 162-1|영업시간 매일 10:00 ~ 21:00|032-751-2010|4.8|커피전문점|
꼬알라파이|인천 중구 신포로46번길 8-12 1층|영업시간 매일 11:00 ~ 20:00|032-777-7275|3.7|제과,베이커리|
백원이네|인천 중구 예단포1로 2-10 예단포 선착장 23호||032-751-5059|2.2|회|
채널 트웰브|인천 중구 차이나타운로59번길 16|영업시간 매일 11:00 ~ 21:30||4.3|카페|
해안선|인천 중구 을왕로 9|||4.0|한식|
집밥구어선생|인천 중구 화랑목로100번길 54 101호|영업시간 토 11:00 ~ 16:00|032-751-5924|5.0|해물,생선|
비스트로쉐프|인천 중구 개항로 26 2층|영업시간 토,일 12:00 ~ 21:30 · 브레이크타임 토,일 16:00 ~ 17:00|070-4131-8333|3.3|양식|
송원식당|인천 중구 연안부두로 16|영업시간 매일 09:00 ~ 21:00|032-884-2838|3.5|회|
선인불고기|인천 중구 남북로128번길 43 1층|영업시간 월,화,목,금,토,일 11:00 ~ 21:00|032-747-0325|4.9|육류,고기|
해랑|인천 중구 은하수로 1 오션뷰 114호|영업시간 매일 10:00 ~ 02:00||3.0|해물,생선|
포리롱마카롱|인천 중구 화랑목로 12 1층|영업시간 매일 11:00 ~ 20:30|032-719-8937|4.9|디저트카페|
카페다빈치|인천 중구 월미문화로 57-1 2층|영업시간 매일 11:00 ~ 24:00||5.0|카페|
아라베스크|인천 중구 개항로 42 2층|영업시간 매일 11:00 ~ 22:00|032-764-0064|4.6|인도음식|
더선셋카페|인천 중구 자유공원서로 21 더선셋빌딩|영업시간 금~일 11:00 ~ 22:00|032-777-1214|4.1|카페|
원오브어스|인천 중구 미단행복로 85|영업시간 매일 10:00 ~ 20:00||4.9|카페|
아미가|인천 중구 송학로 11||032-833-7733|4.4|카페|
순희네멸치국수|인천 중구 운남로82번길 17 1층|영업시간 매일 10:30 ~ 20:00|032-746-9005|3.5|국수|
커피앤트리|인천 중구 연안부두로53번길 2|영업시간 매일 08:00 ~ 22:00|032-719-7789|5.0|커피전문점|
베이사이드버거|인천 중구 화랑목로100번길 65 103호|기간 2023년 1월 21일 ~ 2023년 1월 23일|032-747-0665|4.5|햄버거|
앗싸떡볶이|인천 중구 신포로46번길 8-6 1층|영업시간 월~토 11:00 ~ 21:00|032-773-5977|5.0|떡볶이|
레바논버거|인천 중구 우현로67번길 13 1층 2호|영업시간 매일 11:30 ~ 21:00|070-8806-4441|4.6|햄버거|
탐앤탐스 왕산해수욕장점|인천 중구 용유서로423번길 9-1 1~3층|영업시간 매일 09:00 ~ 23:00|032-746-4159|1.0|커피전문점|
소담곤드레밥상|인천 중구 용유서로172번길 28|영업시간 토,일 10:30 ~ 16:00|032-752-4411|4.7|한정식|
실미회식당 전주집|인천 중구 큰무리로 102-19|영업시간 매일 08:00 ~ 23:00|032-751-7778|5.0|회|
염염집 신포동점|인천 중구 개항로 22||032-764-6518|4.3|한식|
삐삐부인진동왔네|인천 중구 월미문화로 95 2층|영업시간 매일 10:00 ~ 22:00|032-764-1972|4.6|회|
카페송|인천 중구 참외전로 132 1~3층|영업시간 매일 10:00 ~ 23:00|070-7585-0060|5.0|카페|
신이내린족발과보쌈 본점|인천 중구 개항로 14 1층|영업시간 매일 12:00 ~ 23:30|032-761-8840|4.0|족발,보쌈|
그레이몽키 운남점|인천 중구 운중로14번길 15 1층|영업시간 월,화,수,금,토 11:00 ~ 21:00|032-747-0825|4.7|동남아음식|
자연도횟집|인천 중구 영종해안남로 32|영업시간 매일 10:00 ~ 22:00|032-751-8778|1.3|회|
신포수제돈까스|인천 중구 개항로 49 3층||032-765-1789|3.9|돈까스,우동|
구가당씨|인천 중구 답동로 27 1층|영업시간 매일 16:00 ~ 02:00|032-765-7523|4.0|실내포장마차|
고향집|인천 중구 공항로424번길 66 LG에클라트 1층101호|영업시간 매일 06:30 ~ 22:00|032-743-1115|1.6|한식|
바다앞 테이블|인천 중구 은하수로 10|영업시간 매일 10:30 ~ 22:00|032-752-0138|1.4|양식|
교촌치킨 공항신도시점|인천 중구 신도시남로150번길 6|영업시간 매일 12:00 ~ 24:00|032-746-5810|1.6|치킨|
토모루베이커리|인천 중구 하늘별빛로 71 타임프라자 107호|영업시간 매일 08:30 ~ 22:00|032-746-6498|3.6|제과,베이커리|
하나개횟집|인천 중구 하나개로 151-6||010-2719-7127|2.0|회|
통큰조개찜 신포직영점|인천 중구 신포로23번길 6|영업시간 매일 16:00 ~ 04:00|032-765-7666|2.5|조개|
기와집굴백숙|인천 중구 운중로21번길 21 1층|영업시간 매일 11:00 ~ 20:00|032-752-7076|4.0|굴,전복|
독도왕새우튀김 영종국제도시점|인천 중구 은하수로29번길 47|영업시간 토,일 10:00 ~ 02:00|032-746-7891|2.4|호프,요리주점|
태원잔치국수|인천 중구 참외전로 140|영업시간 매일 11:00 ~ 16:00|032-772-7497|3.4|국수|
산더미조개92|인천 중구 을왕로 70 1층|영업시간 토,일 10:00 ~ 24:00||2.8|조개|
그릴드키친|인천 중구 운서로7번길 12|영업시간 매일 10:30 ~ 20:50 · 브레이크타임 매일 15:00 ~ 17:00|032-746-6400|4.2|양식|
수라궁돌짜장|인천 중구 햇내로안길 38-1 1층 102호|영업시간 월,수,목,금,토,일 11:00 ~ 20:00|032-751-6297|3.0|중국요리|
황기족발|인천 중구 흰바위로 41 영종에어포트 111호|영업시간 매일 14:00 ~ 01:00|032-751-5500|4.1|족발,보쌈|
