카페명|주소|영업시간|전화번호|대표사진주소
보드가야|서울 영등포구 당산로30길 7-2 1층|영업시간 월~토 11:00 ~ 22:00|010-9920-8273|
카페아이엠|서울 영등포구 버드나루로 25 상옥빌딩 1층|영업시간 월~금 08:00 ~ 20:00|02-2635-7420|
바닐라킹덤|서울 영등포구 도신로9길 3-1|||
눙 커피로스터스|서울 영등포구 선유로 143|영업시간 월~금 08:00 ~ 21:00|02-6104-1222|
오미커피|서울 영등포구 문래로4길 4||070-3794-7060|
카페잇다|서울 영등포구 시흥대로 651 1호|영업시간 월~금 06:30 ~ 17:00|010-9449-1309|
플레이보드카페|서울 영등포구 국제금융로 86||02-2272-3179|
탈출브라더스|서울 영등포구 영중로4길 25-1 4층|||
드발롱 프로스터 쇼룸|서울 영등포구 당산로35길 3 문하우스 1층 102호|영업시간 월~금 09:00 ~ 18:00|02-2633-3355|
아맘픽 문래|서울 영등포구 문래로28길 25 세미콜론N타워 1층|영업시간 월~금 06:40 ~ 19:30|02-6446-8142|
컴포즈커피 영등포아델포레점|서울 영등포구 신길로 29 105동 1층 112-1호||0506-992-5220|
벤티프레소 타임스퀘어점|서울 영등포구 영중로 15 타임스퀘어 오피스 B동 1층|영업시간 월~금 07:00 ~ 18:00|02-2135-3075|
63아트 카페|서울 영등포구 63로 50 63스퀘어 60층|||
빽다방 영등포시장역점|서울 영등포구 국회대로50길 20 상가동 1층 117호|영업시간 월~토 07:00 ~ 21:30|070-4353-1971|
빽다방 선유도역점|서울 영등포구 양평로 120 1층|영업시간 매일 07:30 ~ 22:30|02-2631-1600|
카페이지(CAFEEASY)|서울 영등포구 영중로 138-1||02-2068-3001|
이디야커피 신길아이파크점|서울 영등포구 도림로 280|영업시간 매일 09:00 ~ 22:00|02-833-4869|
타르타르 여의도점|서울 영등포구 여의나루로 60 1층|||
메가MGC커피 당산영등점|서울 영등포구 버드나루로 119 101호|영업시간 매일 08:00 ~ 22:00|02-2635-0777|
이디야커피 한강성심병원점|서울 영등포구 버드나루로 51|영업시간 월~금 08:00 ~ 22:10|02-2671-5665|
