맛집명|주소|영업시간|전화번호|대표사진주소
솥뚜껑삼겹살|서울 구로구 경인로20가길 68 오류동행복주택 1층 102호|영업시간 월~목 15:00 ~ 22:00|02-2615-7942|
즐거운포장마차|서울 구로구 경인로 170|월~토 16:00 ~ 02:00|02-2681-2132|
남도식당|서울 구로구 신도림로 7|영업시간 매일 11:00 ~ 22:00|02-823-5842|
페리스타 구로점|서울 구로구 구로중앙로 134 리치몰 2층||02-6678-8261|
달래해장 구로디지털단지점|서울 구로구 디지털로32나길 34|매일 00:00 ~ 24:00|0507-1331-8382|
코난방탈출 구로디지털단지역점|서울 구로구 디지털로32나길 17-12 3층|영업시간 매일 12:00 ~ 23:00|02-830-6224|
유쓰부|서울 구로구 경인로67길 23 푸르지오 2차 101동 103호||02-2636-2125|
오매네생면칼국수|서울 구로구 공원로6나길 29-20|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-861-4134|
포36거리 구로디지털단지점|서울 구로구 디지털로 288 대륭포스트 1차 지하 117호|영업시간 월~토 11:00 ~ 21:00|070-4147-4036|
동해물회|서울 구로구 경인로 661 신도림1차푸르지오 1층 141호|매일 14:00 ~ 02:00||
콩부자 전주콩나물국밥 신도림직영점|서울 구로구 신도림로 7|매일 00:00 ~ 24:00|02-2632-0630|
원조전기마늘통닭 대림역본점|서울 구로구 도림천로 336|매일 14:30 ~ 02:30|02-862-9233|
투썸플레이스 구로디지털점|서울 구로구 디지털로 306 대륭포스트타워 2차 107호|영업시간 월~금 07:50 ~ 22:00|02-2082-0350|
생어거스틴 구로G벨리몰점|서울 구로구 디지털로 300 지벨리 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-6344-3911|
메가MGC커피 구로깔깔거리점|서울 구로구 시흥대로 557 1층||02-859-5599|
토방골 신도림점|서울 구로구 공원로6나길 49-3 1층|영업시간 매일 16:00 ~ 23:00|02-863-0746|
심야식당|서울 구로구 공원로6나길 17-2|월~토 17:00 ~ 04:00|010-7939-0104|
금강산 코다리찜막국수|서울 구로구 고척로27길 111 1층||02-2614-3336|
보나베띠 구로지밸리점|서울 구로구 디지털로 300 지밸리프라자 2층|영업시간 매일 11:30 ~ 22:30|02-6344-3933|
두리하나다울카페|서울 구로구 개봉로23길 10 1층|영업시간 월~금 09:00 ~ 21:00|02-2681-1399|
신닭발숯불꼼장어 구로점|서울 구로구 새말로 22|매일 15:00 ~ 06:00|02-855-8383|
