카페명|주소|영업시간|전화번호|대표사진주소
공차 김포롯데몰점|서울 강서구 하늘길 38 지하 1층|영업시간 매일 10:30 ~ 22:00|02-6116-5728|
레츠그릭|서울 강서구 화곡로26가길 18 청산타워2 1층 101호|영업시간 월~금 11:00 ~ 21:00||
카페나날 화곡점|서울 강서구 강서로17가길 38 1층|매일 00:00 ~ 24:00|0507-1442-9175|
라이블리|서울 강서구 강서로 409 108호|영업시간 월~금 07:00 ~ 22:00|070-4795-9357|
공차 이대서울병원점|서울 강서구 공항대로 260 지하 1층|영업시간 월~금 08:00 ~ 21:00|02-6951-2022|
순수커피 마곡본점|서울 강서구 공항대로 140 마곡엠밸리 상가 106호|영업시간 매일 08:00 ~ 20:00|02-2662-9997|
더벤티 강서구청사거리점|서울 강서구 화곡로64길 2 101호|영업시간 월~금 07:30 ~ 21:00|02-2668-1109|
카페작은콩방|서울 강서구 등촌로13바길 18 1층|영업시간 월~토 08:00 ~ 21:00|010-9630-5848|
졸리데이|서울 강서구 화곡로66길 107 101호|영업시간 월~금 12:00 ~ 19:00||
컴포즈커피 가양양천초점|서울 강서구 양천로49길 43 102호|영업시간 월~금 08:00 ~ 21:00|02-3665-0495|
아타락시아|서울 강서구 양천로 344 마곡센트럴대방디엠시티 1차 A동 1층 119호|||
컴포즈커피 등촌3동점|서울 강서구 공항대로41길 66 132호|영업시간 월~금 08:00 ~ 22:00|02-3664-5685|
커피상담원|서울 강서구 양천로30길 22 1층|영업시간 월,화,목,금 07:00 ~ 17:00|02-6402-0235|
커피사피엔스 마곡나루역점|서울 강서구 마곡중앙로 161-11 라마다앙코르호텔 1층 A동 1층 108호|영업시간 매일 07:00 ~ 21:00|070-7543-4592|
컴포즈커피 화곡중앙시장점|서울 강서구 가로공원로76길 53 1층||02-2696-0510|
